simulation time;speed gene;sensor gene;processing gene;gluttony gene;reproduction wilness gene;energy storage capacity gene;parental empathy gene;aggresivness gene;health gene;food preference gene;creatures count;average creature cost;average amount of body parts;average amount of protective spikes;average amount of composters;average amount of turbines;average amount of offensive spikes
0;0,5107695;0,4914817;0,513916;0,4874983;0,5019961;0,4966805;0,4889849;0,5035027;0,5041519;0,5;28;1,492526;0,03571429;0,03571429;0;0;0
500,0019;0,5797119;0,4239966;0,5415281;0,46239;0,4556152;0,5133031;0,4887357;0,4723437;0,5423592;0,5;37;1,223997;0,02702703;0;0,02702703;0;0
1000,002;0,6561935;0,3831966;0,5806423;0,4682064;0,5379879;0,4701548;0,4167147;0,48071;0,4785762;0,5;30;1,238785;0,03333334;0;0,03333334;0;0
1500,006;0,6972608;0,3833149;0,6082246;0,3861277;0,5189025;0,4123112;0,3734631;0,4908548;0,2961191;0,5;27;1,467608;0,3333333;0,2222222;0,1111111;0;0
2000,01;0,7640901;0,3973962;0,5936475;0,355491;0,4523391;0,408971;0,3388759;0,5478639;0,3249627;0,5;29;1,367647;0,2758621;0,2068966;0,06896552;0;0
2500,005;0,7621235;0,4061011;0,6292067;0,3956052;0,3559363;0,4483506;0,2909817;0,5172393;0,321542;0,5;26;1,60979;0,07692308;0;0,07692308;0;0
3000,002;0,8209652;0,4130226;0,6349108;0,3649417;0,4138594;0,4206224;0,3471092;0,5059691;0,3734062;0,5;20;2,297745;0,05;0;0,05;0;0
3500,002;0,7812832;0,3879853;0,6322886;0,3912861;0,329941;0,4657202;0,4067425;0,447379;0,2677477;0,5;27;1,58314;0,07407407;0;0,07407407;0;0
4000,008;0,8093374;0,4025692;0,6007913;0,408151;0,3215833;0,4076765;0,4258986;0,4237049;0,2256018;0,5;28;1,747421;0,2142857;0;0,2142857;0;0
4500,003;0,7561463;0,3888904;0,6155121;0,3619139;0,307878;0,4709695;0,3963735;0,4124123;0,1517393;0,5;25;1,507622;0,52;0;0,44;0,08;0
