simulation time;speed gene;sensor gene;processing gene;gluttony gene;reproduction wilness gene;energy storage capacity gene;parental empathy gene;aggresivness gene;health gene;food preference gene;creatures count;average creature cost;average amount of body parts;average amount of protective spikes;average amount of composters;average amount of turbines;average amount of offensive spikes
0,0;0,5029368;0,4842799;0,5050361;0,5016224;0,5026942;0,5277427;0,4955329;0,5012604;0,4780072;0,5;16;47,199399952944056;0,0;0,0;0,0;0,0;0,0
500,0114;0,5937671;0,4239427;0,59072;0,5431866;0,5220585;0,492496;0,4580001;0,4719965;0,4251215;0,5;46;47,81087408377195;0,02173913;0,02173913;0,0;0,0;0,0
1000,011;0,7089914;0,4403592;0,6533797;0,5722628;0,5476043;0,5714535;0,5082484;0,355321;0,3640935;0,5;35;46,59964521931893;0,0;0,0;0,0;0,0;0,0
1500,001;0,7936627;0,4687924;0,6554366;0,6785198;0,5163193;0,6170681;0,5829132;0,3908699;0,2221462;0,5;33;42,481989207103496;0,2121212;0,0;0,1818182;0,0;0,03030303
2000,011;0,8909575;0,4719328;0,6917722;0,7380577;0,4928409;0,6347781;0,6296004;0,3808285;0,2211478;0,5;30;45,31323701319573;0,6333333;0,0;0,4333333;0,1666667;0,03333334
2500,0;0,9389174;0,4370277;0,7456697;0,7326761;0,3311978;0,6021022;0,6477286;0,3927251;0,1686066;0,5;26;50,87267677292539;1,461538;0,1538462;0,4230769;0,5384616;0,3461539
3000,004;0,9376325;0,4853737;0,6909891;0,6822775;0,1313931;0,6171436;0,4915659;0,2633154;0,1687997;0,5;25;50,6094596507785;1,8;0,8;0,04;0,96;0,0
3500,016;0,9445254;0,4875667;0,6968965;0,6338086;0,07818044;0,533061;0,4026973;0,290751;0,2981997;0,5;23;49,799798234687486;1,869565;0,8695652;0,0;1,0;0,0
4000,004;0,8909097;0,4836155;0,6924868;0,6262732;0,05942739;0,6434953;0,325669;0,2471962;0,2898894;0,5;24;54,09197935615851;1,916667;0,9166667;0,0;1,0;0,0
4500,006;0,8696638;0,4713646;0,6718596;0,6053328;0,0556995;0,6708658;0,3645048;0,2052547;0,2531565;0,5;28;56,82358334048246;2,0;1,0;0,0;1,0;0,0
