simulation time;speed gene;sensor gene;processing gene;gluttony gene;reproduction wilness gene;energy storage capacity gene;parental empathy gene;aggresivness gene;health gene;food preference gene;creatures count;average creature cost;average amount of body parts;average amount of protective spikes;average amount of composters;average amount of turbines;average amount of offensive spikes
0,0;0,5007433;0,4970319;0,5017112;0,5004063;0,5038582;0,5017153;0,5049734;0,4958934;0,4971007;0,5;10;25,065751752990316;0,0;0,0;0,0;0,0;0,0
500,0045;0,504037;0,4903133;0,5069282;0,5007035;0,5047926;0,5017349;0,5057777;0,5004075;0,4972774;0,5;57;30,327686563195705;0,1052632;0,0;0,05263158;0,05263158;0,0
1000,01;0,5257511;0,4516794;0,516706;0,5070683;0,5011861;0,5109995;0,4891126;0,4828523;0,5067478;0,5;48;30,01276146317322;0,25;0,0;0,0625;0,1875;0,0
1500,001;0,5364211;0,4284991;0,5296454;0,5237961;0,4761864;0,5399068;0,4715408;0,4917583;0,5467627;0,5;54;29,576089767667323;0,4259259;0,0;0,09259259;0,2222222;0,1111111
2000,017;0,571169;0,458875;0,5490498;0,5054015;0,4591412;0,4967304;0,4713489;0,484127;0,5447546;0,5;48;35,1052532515244;1,041667;0,0;0,1458333;0,8125;0,08333334
2500,0;0,5746831;0,4447359;0,5574981;0,4983017;0,4587641;0,4836208;0,4690363;0,49348;0,5557455;0,5;60;37,65310405419333;1,333333;0,03333334;0,2833333;1,016667;0,0
3000,022;0,5984349;0,4340645;0,5628093;0,4949878;0,4747366;0,4889275;0,4794286;0,5040778;0,5321816;0,5;58;38,487329372765515;1,362069;0,06896552;0,2241379;1,017241;0,05172414
3500,006;0,6060664;0,4181158;0,5693382;0,5066567;0,4655295;0,4985537;0,4790539;0,5109639;0,5398284;0,5;47;38,590790694665216;1,361702;0,04255319;0,1489362;1,085106;0,08510638
4000,007;0,6285735;0,4029789;0,6000858;0,5315216;0,4673698;0,530673;0,4686153;0,5201698;0,5454333;0,5;47;40,99819150658946;1,744681;0,106383;0,08510638;1,340425;0,212766
4500,005;0,6395797;0,4074049;0,6324763;0,545076;0,4796954;0,5466908;0,4689718;0,5243596;0,5579428;0,5;56;45,8942084310777;2,071429;0,07142857;0,05357143;1,875;0,07142857
