simulation time;speed gene;sensor gene;processing gene;gluttony gene;reproduction wilness gene;energy storage capacity gene;parental empathy gene;aggresivness gene;health gene;food preference gene;creatures count;average creature cost;average amount of body parts;average amount of protective spikes;average amount of composters;average amount of turbines;average amount of offensive spikes
0,0;0,5017701;0,4808546;0,5024421;0,4634456;0,4956448;0,5146233;0,5270461;0,4767796;0,5364153;0,5;29;30,280374984716502;0,0;0,0;0,0;0;0
500,0031;0,6535453;0,4258016;0,6616821;0,4721945;0,4116235;0,6123235;0,5874602;0,4140598;0,6361956;0,5;22;34,65390293952967;0,04545455;0,0;0,04545455;0;0
1000,004;0,7576476;0,4077381;0,7165524;0,4331276;0,3977005;0,7458912;0,4611147;0,5155405;0,6805164;0,5;16;32,07549525653638;0,0;0,0;0,0;0;0
1500,003;0,8747396;0,4290804;0,7597178;0,3488631;0,3510524;0,597576;0,5250889;0,5904906;0,6643755;0,5;16;34,07299316303545;0,0;0,0;0,0;0;0
2000,004;0,9050698;0,4452706;0,7495261;0,4302109;0,264257;0,5482735;0,5785278;0,4732948;0,5215334;0,5;20;36,32582787283713;0,2;0,0;0,2;0;0
2500,001;0,8164932;0,4391656;0,6915854;0,3580976;0,277275;0,5393231;0,4651581;0,4716236;0,5435183;0,5;16;36,62968903297458;0,25;0,0;0,25;0;0
3000,01;0,7903189;0,4475933;0,7161466;0,4011073;0,1765666;0,3832876;0,5863483;0,3736019;0,5493458;0,5;16;34,98941588687837;0,4375;0,0;0,4375;0;0
3500,001;0,7402005;0,4188445;0,7957819;0,4918294;0,2452621;0,5598086;0,7156543;0,3313583;0,5856745;0,5;20;41,84191659403123;0,5;0,05;0,45;0;0
4000,006;0,7985432;0,433724;0,7435595;0,4182025;0,1598621;0,6004152;0,6275553;0,4105991;0,6304466;0,5;20;45,40258315662387;0,75;0,25;0,5;0;0
4500,001;0,8954144;0,469796;0,7645344;0,5030491;0,2697794;0,5135835;0,5685942;0,3391792;0,4095764;0,5;23;42,32679082326659;0,9565217;0,2608696;0,6956522;0;0
