simulation time;speed gene;sensor gene;processing gene;gluttony gene;reproduction wilness gene;energy storage capacity gene;parental empathy gene;aggresivness gene;health gene;food preference gene;creatures count;average creature cost;average amount of body parts;average amount of protective spikes;average amount of composters;average amount of turbines;average amount of offensive spikes
0;0,4862711;0,5150641;0,4933569;0,4993134;0,5460696;0,4690209;0,4787409;0,5465103;0,4799942;0,5;29;1,171381;0,137931;0,1034483;0;0;0,03448276
500,0059;0,6371379;0,4415275;0,6164835;0,4687348;0,5388394;0,5093963;0,5256717;0,5644881;0,5504477;0,5;18;1,969525;0,1666667;0;0,1111111;0,05555556;0
1000,005;0,8333513;0,4381697;0,7247308;0,4829399;0,7501;0,6200197;0,5743486;0,6818602;0,6080326;0,5;15;3,579167;0,6666667;0;0,06666667;0,6;0
1500,007;0,9162616;0,4326033;0,8186908;0,3833478;0,8192891;0,7170114;0,5734277;0,8094606;0,5779431;0,5;12;4,134527;1;0;0;1;0
2000;0,9116139;0,4817068;0,6787451;0,4851661;0,8122733;0,7422283;0,5295466;0,9159853;0,4672371;0,5;12;4,40034;1;0,08333334;0;0,9166667;0
2500,006;0,9271441;0,4742895;0,6909197;0,4155096;0,7730672;0,7906487;0,5749899;0,8976357;0,5017737;0,5;12;4,472813;1;0,1666667;0;0,8333333;0
3000,005;0,9490688;0,5292178;0,749482;0,559412;0,7229493;0,6559131;0,6635063;0,935174;0,5418519;0,5;11;6,639879;1,909091;0,1818182;0,5454546;1,181818;0
3500,007;0,9537427;0,4553895;0,6840241;0,3620242;0,5800896;0,8113812;0,5193911;0,9670944;0,4291481;0,5;9;6,18673;1,888889;0,4444444;0,3333333;1,111111;0
4000,005;0,9293398;0,4509089;0,6810529;0,2725385;0,435208;0,8121319;0,4499331;0,9404943;0,3636154;0,5;13;4,745246;1,923077;0,4615385;0,2307692;1,230769;0
4500;0,921242;0,5017844;0,7157712;0,3600951;0,5088605;0,7119966;0,5456514;0,8921916;0,4281308;0,5;11;4,983753;2,181818;0,3636364;0,4545455;1,363636;0
