simulation time;speed gene;sensor gene;processing gene;gluttony gene;reproduction wilness gene;energy storage capacity gene;parental empathy gene;aggresivness gene;health gene;food preference gene;creatures count;average creature cost;average amount of body parts;average amount of protective spikes;average amount of composters;average amount of turbines;average amount of offensive spikes
0,0;0,4908044;0,5097409;0,5022871;0,5028949;0,5122079;0,5107062;0,5118936;0,5005912;0,5018527;0,5;20;35,44849160758181;0,05;0,05;0;0,0;0
500,0388;0,5391687;0,4270606;0,5114639;0,4793262;0,5262046;0,5278876;0,4864717;0,4852921;0,5005711;0,5;43;36,17102558482151;0,0;0,0;0;0,0;0
1000,015;0,6091735;0,3667865;0,5187823;0,4831608;0,4769537;0,5146769;0,4589405;0,5187817;0,4720598;0,5;46;39,22150569782689;0,0;0,0;0;0,0;0
1500,015;0,6645246;0,3499796;0,5378952;0,4518445;0,4348056;0,4871939;0,4516966;0,5094293;0,4051554;0,5;43;33,4353069845643;0,0;0,0;0;0,0;0
2000,009;0,6985105;0,353016;0,5439587;0,4227837;0,4266828;0,4911417;0,4555999;0,4672253;0,3899918;0,5;36;34,44903791437879;0,08333334;0,0;0;0,08333334;0
2500,062;0,6642982;0,3463972;0,5174128;0,4178223;0,4820197;0,4623626;0,486991;0,5094334;0,4465542;0,5;37;38,7341979871768;0,7297297;0,0;0;0,7297297;0
3000,049;0,690042;0,369588;0,5295125;0,4027508;0,5111507;0,4711493;0,4980072;0,5510545;0,4176452;0,5;41;38,91890809235752;1,0;0,0;0;1,0;0
3500,043;0,7492493;0,3880625;0,5408283;0,3488438;0,4691031;0,5246112;0,4743285;0,5218782;0,4127822;0,5;35;42,64525723670648;1,0;0,0;0;1,0;0
4000,054;0,7779883;0,3778434;0,5418966;0,3557933;0,4472957;0,5122448;0,4712138;0,5110197;0,4127531;0,5;39;38,1583576012428;0,974359;0,0;0;0,974359;0
4500,02;0,8482955;0,3919336;0,5986508;0,3691402;0,3912412;0,5250199;0,4928871;0,5140678;0,413514;0,5;32;35,510956507485936;1,0;0,0;0;1,0;0
