simulation time;speed gene;sensor gene;processing gene;gluttony gene;reproduction wilness gene;energy storage capacity gene;parental empathy gene;aggresivness gene;health gene;food preference gene;creatures count;average creature cost;average amount of body parts;average amount of protective spikes;average amount of composters;average amount of turbines;average amount of offensive spikes;
0;0,5006352;0,4652187;0,529215;0,5014037;0,5068479;0,5129523;0,5104635;0,4798641;0,4935367;0,5;34;1,797135;0,2647059;0,05882353;0,0882353;0,05882353;0,05882353
500,0067;0,593614;0,497144;0,6274592;0,5003147;0,5746285;0,5477169;0,5132976;0,4401431;0,4303683;0,5;23;2,018461;0,7826087;0,2173913;0,08695652;0,3043478;0,173913
1000,009;0,6761532;0,5106146;0,6444797;0,4476416;0,5413783;0,720565;0,4763531;0,5446525;0,4226374;0,5;17;2,894696;1,294118;0,05882353;0,05882353;0,5882353;0,5882353
1500,002;0,6681493;0,4832518;0,7062302;0,4506911;0,4056558;0,7074894;0,2737285;0,6574942;0,3938873;0,5;17;3,306017;1,941176;0;0,4117647;0,7647059;0,7647059
2000,001;0,6392668;0,4958746;0,7358875;0,552247;0,3519478;0,7644423;0,5180154;0,8277839;0,3317584;0,5;21;2,615674;2,142857;0;0,2380952;1;0,9047619
2500,01;0,6920988;0,4638231;0,7437202;0,5577447;0,3097284;0,8303328;0,5363453;0,929141;0,2705778;0,5;15;4,979485;2,533333;0,2666667;0,3333333;1;0,9333333
3000,002;0,8507572;0,5081117;0,7493027;0,3819426;0,3595462;0,8712799;0,5130073;0,9095069;0,3047725;0,5;20;3,849195;2,95;0,35;0,6;1;1
3500,002;0,8038258;0,4991574;0,6473666;0,1988605;0,2258965;0,8966856;0,4260366;0,9248617;0,401325;0,5;18;4,034842;3;0,1666667;0,8888889;0,9444444;1
4000,002;0,8121078;0,461496;0,6653087;0,2054272;0,2100427;0,8987689;0,3766078;0,9387367;0,2985468;0,5;16;4,362933;2,75;0;0,75;1;1
4500,015;0,8453563;0,540737;0,7117943;0,1971097;0,2344819;0,8318535;0,4642313;0,9314917;0,3619264;0,5;13;5,926343;2,769231;0;0,7692308;1;1
