simulation time;speed gene;sensor gene;processing gene;gluttony gene;reproduction wilness gene;energy storage capacity gene;parental empathy gene;aggresivness gene;health gene;food preference gene;creatures count;average creature cost;average amount of body parts;average amount of protective spikes;average amount of composters;average amount of turbines;average amount of offensive spikes;
0;0,4961858;0,4987635;0,4956931;0,4987171;0,4994189;0,4926046;0,5046801;0,4885778;0,492516;0,5;26;1,067283;0,07692308;0;0,07692308;0;0
500,0014;0,5377554;0,4225114;0,5423887;0,5338358;0,4870014;0,4657849;0,5449762;0,4425681;0,4594917;0,5;22;1,08976;0;0;0;0;0
1000,006;0,6303061;0,4488634;0,5444464;0,5944915;0,4484157;0,4557258;0,5966318;0,4213964;0,3960243;0,5;16;1,552536;0;0;0;0;0
1500,005;0,7113145;0,4847786;0,6046494;0,7044604;0,4757032;0,487129;0,5421241;0,4396481;0,3801275;0,5;21;1,235412;0,1904762;0;0,1904762;0;0
2000;0,7443177;0,4295109;0,610034;0,6692675;0,5009847;0,4364651;0,4963064;0,3849047;0,2948406;0,5;16;1,635922;0,25;0;0,25;0;0
2500,006;0,7279428;0,4489956;0,6100075;0,714761;0,5449136;0,4019631;0,4787585;0,4437181;0,2303338;0,5;16;1,547097;0,5;0;0,5;0;0
3000,001;0,7622933;0,4450074;0,5965281;0,7742566;0,686609;0,4142081;0,5289752;0,5670571;0,2063688;0,5;17;2,243379;0,8823529;0;0,8235294;0;0,05882353
3500;0,8346871;0,4234658;0,5824986;0,795872;0,7869029;0,5242072;0,5209597;0,6990975;0,1712085;0,5;16;2,531477;1;0;1;0;0
4000,003;0,8129334;0,4271059;0,6071842;0,8789582;0,8189228;0,5522091;0,4912067;0,7483137;0,1926367;0,5;17;2,474617;1;0;1;0;0
4500,004;0,8713823;0,4346924;0,6597188;0,8808745;0,7838217;0,4890654;0,479287;0,5840046;0,1515296;0,5;15;2,609742;1;0;1;0;0
