simulation time;speed gene;sensor gene;processing gene;gluttony gene;reproduction wilness gene;energy storage capacity gene;parental empathy gene;aggresivness gene;health gene;food preference gene;creatures count;average creature cost;average amount of body parts;average amount of protective spikes;average amount of composters;average amount of turbines;average amount of offensive spikes;
0;0,4832994;0,4132335;0,5004703;0,46914;0,5316657;0,498894;0,5292507;0,4608434;0,4925;0,5;31;2,78852;0,3548387;0,1290323;0,09677419;0,03225806;0,09677419
500,0097;0,572908;0,3221887;0,8579753;0,2377775;0,4857334;0,4951919;0,5258418;0,1694481;0,7142628;0,5;9;7,26102;0,3333333;0,2222222;0;0;0,1111111
1000,001;0,7751383;0,5778528;0,9423018;0,2521733;0,8226776;0,8014309;0,8122842;0,04222643;0,9813421;0,5;5;13,83809;0,4;0;0,4;0;0
1500,002;0,660564;0,4222902;0,9053078;0,2833691;0,8365353;0,906408;0,842147;0,08931471;0,9479287;0,5;7;9,453368;0,2857143;0;0,2857143;0;0
2000,008;0,7913363;0,6664072;1;0;1;0,8882813;0,9777593;0,4010323;0,7606342;0,5;2;41,23739;0;0;0;0;0
2500,006;0,6400199;0,3990628;0,9338793;0,3130876;0,8305794;0,8897145;1;0,5147551;0,9296758;0,5;4;23,77258;0,5;0,5;0;0;0
3000,004;0,7121491;0,7160705;0,9608077;0,4975612;0,7501834;0,9473227;0,647182;0,5960996;0,8206693;0,5;4;25,37459;0,5;0,25;0,25;0;0
3500,002;0,5776209;0,5804551;0,6980174;0,5600964;0,827711;0,6805704;0,5930995;0,2502401;1;0,5;3;21,20307;1;1;0;0;0
4000,001;0,6562547;0,5505974;0,8666277;0,4212946;0,7138817;0,8264373;0,7328234;0,5303217;1;0,5;3;38,629;1,333333;1;0;0,3333333;0
4500,002;0,7464052;0,3500486;0,7858543;0,3411207;0,5100327;0,6926152;0,6258918;0,8463342;0,9121631;0,5;5;21,58493;1,2;0,6;0;0,6;0
