simulation time;speed gene;sensor gene;processing gene;gluttony gene;reproduction wilness gene;energy storage capacity gene;parental empathy gene;aggresivness gene;health gene;food preference gene;creatures count;average creature cost;average amount of body parts;average amount of protective spikes;average amount of composters;average amount of turbines;average amount of offensive spikes
0,0;0,5047408;0,4989537;0,4954763;0,5015622;0,5046899;0,4973881;0,5047358;0,5039826;0,5002421;0,5;27;36,85744174703617;0,1111111;0,07407407;0,0;0,0;0,03703704
500,0035;0,5197057;0,4809148;0,5196817;0,5156015;0,4849097;0,5154017;0,4964048;0,5140255;0,4885871;0,5;2;47,70472413814819;1,0;0,0;0,0;0,0;1,0
1000,003;0,5064167;0,4958962;0,5425215;0,5316476;0,4753263;0,542555;0,4785333;0,5004138;0,4750528;0,5;2;45,74600423430002;1,5;0,5;0,0;0,0;1,0
1500,02;0,4740789;0,5227766;0,5706027;0,5114928;0,449251;0,4996802;0,510101;0,5081836;0,4906317;0,5;2;47,41358166168842;2,0;1,0;0,0;0,0;1,0
2000,003;0,4623435;0,5357277;0,5774109;0,5082466;0,4414456;0,5132053;0,4942206;0,5037861;0,5264988;0,5;3;54,78710698986254;2,0;1,0;0,0;0,0;1,0
2500,016;0,4845998;0,5190901;0,5665774;0,486703;0,4431882;0,5229065;0,5125058;0,5096741;0,5036377;0,5;4;50,59413635528072;2,0;1,0;0,0;0,0;1,0
3000,01;0,4882976;0,5154862;0,594747;0,4445893;0,4462489;0,5306317;0,525467;0,5034351;0,4843884;0,5;4;54,631526832024186;2,75;1,0;0,0;0,75;1,0
3500,0;0,4791794;0,507203;0,6081084;0,4471669;0,4596153;0,5336293;0,5174012;0,5138661;0,4810999;0,5;5;60,422748716929256;2,8;1,0;0,2;0,6;1,0
4000,0;0,5096092;0,4603452;0,6294554;0,4132755;0,467308;0,5189394;0,5421371;0,5052097;0,434207;0,5;3;60,51243898428934;3,0;1,0;0,0;1,0;1,0
4500,008;0,5241052;0,4612148;0,6356978;0,4190845;0,4603879;0,5026608;0,5574638;0,4868986;0,4293068;0,5;4;59,83552944958161;3,0;1,0;0,0;1,0;1,0
