simulation time;speed gene;sensor gene;processing gene;gluttony gene;reproduction wilness gene;energy storage capacity gene;parental empathy gene;aggresivness gene;health gene;food preference gene;creatures count;average creature cost;average amount of body parts;average amount of protective spikes;average amount of composters;average amount of turbines;average amount of offensive spikes
0,0;0,5016666;0,4983754;0,5009161;0,4989464;0,4989483;0,5007318;0,5004849;0,498569;0,4999062;0,5;28;42,731221804738766;0,07142857;0,07142857;0,0;0,0;0,0
500,0086;0,5111503;0,4916502;0,5014968;0,5033233;0,4935481;0,5021492;0,4997934;0,4994726;0,4996313;0,5;57;45,57757475162127;0,245614;0,1754386;0,0;0,07017544;0,0
1000,034;0,5352229;0,473935;0,514561;0,5109742;0,5022747;0,5039529;0,5018439;0,4970094;0,5134637;0,5;35;52,81375282949542;1,0;0,4571429;0,05714286;0,4571429;0,02857143
1500,052;0,5517084;0,4697164;0,5262484;0,5109868;0,5053841;0,5141568;0,5060571;0,499853;0,513882;0,5;42;56,68660290375176;1,357143;0,452381;0,2142857;0,6428571;0,04761905
2000,047;0,5585248;0,4515899;0,5581477;0,5094936;0,5055321;0,508905;0,4993617;0,5030792;0,5057779;0,5;43;62,048323165177585;1,372093;0,744186;0,09302326;0,4883721;0,04651163
2500,016;0,5649422;0,4489207;0,5824012;0,526843;0,499317;0,4974114;0,4871355;0,507445;0,5023941;0,5;36;56,87731499900814;1,694444;0,9722222;0,0;0,7222222;0,0
3000,06;0,5367275;0,413601;0,5888397;0,5379643;0,4996672;0,4935361;0,4730786;0,4936836;0,4953121;0,5;38;67,98689164116118;2,289474;1,157895;0,07894737;1,052632;0,0
3500,07;0,5177892;0,3877506;0,6016706;0,5284513;0,4993766;0,4950511;0,4794964;0,4762093;0,5035316;0,5;50;60,0517298897738;2,22;1,0;0,18;1,0;0,04
4000,07;0,5149983;0,3787791;0,6159549;0,5241213;0,4958898;0,5001528;0,4818103;0,472485;0,5078553;0,5;42;65,08765598933437;2,404762;1,071429;0,2142857;0,952381;0,1666667
4500,063;0,5241901;0,3711976;0,6268687;0,525365;0,481391;0,5076753;0,4769142;0,4728174;0,5227411;0,5;38;74,94928716391115;2,526316;1,184211;0,2105263;0,9736842;0,1578947
